league_id,league_name,team_id,team_name,overall_rank,overall_points,match,fixture,league_rank,total_match_points,transfers_used_in_match,transfers_used_cumulative,transfers_remaining,booster_id,booster_name,player_id,player_name,ipl_team_id,ipl_team,role,base_gameday_points,fantasy_applied_score,is_captain,is_vice_captain,is_booster_captain,detail_scrape_status,runs,balls,fours,sixes,strike_rate,wickets,economy,maidens,catches,run_outs,stumpings,played_status,points_breakdown_json,raw_detail_json
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,114349,Vaibhav Sooryavanshi,1110,RR,BAT,71,106.5,False,True,False,ok,46,21,5,3,219.04,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""5"", ""overall"": ""71"", ""run_outs"": ""0"", ""runs"": ""46"", ""sixes"": ""6.00"", ""starting_xi"": ""4"", ""strike_rate"": ""6"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""5"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 62, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""71"", ""PlayedPoints"": ""4"", ""PlayerId"": 114349, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""46"", ""SixPoints"": ""6.00"", ""StrikeRatePoints"": ""6"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""46"", ""Boundaries"": ""5"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 62, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""21"", ""PlayerId"": 114349, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""46.93"", ""SilverJubilee"": ""0"", ""Sixes"": ""3"", ""StrikeRate"": ""219.04"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,69500,Sai Sudharsan,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,71366,Priyansh Arya,1107,PBKS,BAT,10,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,69238,Yashasvi Jaiswal,1110,RR,BAT,27,27.0,False,False,False,ok,12,9,3,0,133.33,0,0,0,1,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""8"", ""economy"": ""0"", ""fours"": ""3"", ""overall"": ""27"", ""run_outs"": ""0"", ""runs"": ""12"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""8"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""3"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 62, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""27"", ""PlayedPoints"": ""4"", ""PlayerId"": 69238, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""12"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""12"", ""Boundaries"": ""3"", ""BowlerRun"": ""0"", ""Catches"": ""1"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 62, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""9"", ""PlayerId"": 69238, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""24.53"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""133.33"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,74410,Cooper Connolly,1107,PBKS,AR,58,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,5132,Bhuvneshwar Kumar,1105,RCB,BOWL,54,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,62,"{""away_team"": ""RR"", ""home_team"": ""DC"", ""match_id"": 270333, ""match_number"": ""Match 62"", ""starts_at"": ""05/17/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 62, ""tour_gameday_id"": 62, ""venue"": ""Arun Jaitley Stadium""}",3,287.5,3,143,17,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,66046,Finn Allen,1106,KKR,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,61837,Sanju Samson,1108,CSK,WK,56,56.0,False,False,False,ok,27,13,5,1,207.69,0,0,0,0,0,1,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""5"", ""overall"": ""56"", ""run_outs"": ""0"", ""runs"": ""27"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""6"", ""stumpings"": ""12"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""5"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 63, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""56"", ""PlayedPoints"": ""4"", ""PlayerId"": 61837, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""27"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""6"", ""StumpingPoints"": ""12"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""27"", ""Boundaries"": ""5"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 63, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""13"", ""PlayerId"": 61837, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""37.58"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""207.69"", ""Stumping"": ""1"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,59736,Heinrich Klaasen,1379,SRH,WK,71,142.0,True,False,False,ok,47,26,6,2,180.76,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""4"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""6"", ""overall"": ""71"", ""run_outs"": ""0"", ""runs"": ""47"", ""sixes"": ""4.00"", ""starting_xi"": ""4"", ""strike_rate"": ""6"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""6"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 63, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""71"", ""PlayedPoints"": ""4"", ""PlayerId"": 59736, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""47"", ""SixPoints"": ""4.00"", ""StrikeRatePoints"": ""6"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""4"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""47"", ""Boundaries"": ""6"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 63, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""26"", ""PlayerId"": 59736, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""11.98"", ""SilverJubilee"": ""0"", ""Sixes"": ""2"", ""StrikeRate"": ""180.76"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""1"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,114349,Vaibhav Sooryavanshi,1110,RR,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,69500,Sai Sudharsan,2955,GT,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,69238,Yashasvi Jaiswal,1110,RR,BAT,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,66799,Abhishek Sharma,1379,SRH,AR,35,35.0,False,False,False,ok,26,21,3,1,123.8,0,0,0,0,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""0"", ""economy"": ""0"", ""fours"": ""3"", ""overall"": ""35"", ""run_outs"": ""0"", ""runs"": ""26"", ""sixes"": ""2.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""0"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""3"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 63, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""35"", ""PlayedPoints"": ""4"", ""PlayerId"": 66799, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""26"", ""SixPoints"": ""2.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""26"", ""Boundaries"": ""3"", ""BowlerRun"": ""0"", ""Catches"": ""0"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""0"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 63, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""0"", ""NoOfFacedBalls"": ""21"", ""PlayerId"": 66799, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""38"", ""SilverJubilee"": ""0"", ""Sixes"": ""1"", ""StrikeRate"": ""123.8"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,67778,Spencer Johnson,1108,CSK,BOWL,12,18.0,False,True,False,ok,0,0,0,0,0,0,8.66,0,1,0,0,1,"{""bonuses"": {""catch_bonus"": ""0"", ""century"": ""0"", ""half_century"": ""0"", ""mom"": ""0"", ""thirty"": ""0"", ""wicket_bonus"": ""0""}, ""catches"": ""8"", ""economy"": ""0"", ""fours"": ""0"", ""overall"": ""12"", ""run_outs"": ""0"", ""runs"": ""0"", ""sixes"": ""0.00"", ""starting_xi"": ""4"", ""strike_rate"": ""0"", ""stumpings"": ""0"", ""wickets"": ""0""}","{""GamedayPoints"": [{""CatchePoints"": ""8"", ""CthsBonusPoints"": ""0"", ""DirectRunOutPoints"": ""0"", ""DotBonusPoint"": ""0"", ""DuckOutPoints"": ""0"", ""EconomyRatePoint"": ""0"", ""FRWicketPoints"": ""0"", ""FVWicketPoints"": ""0"", ""FiveWkHaul"": ""0"", ""FourPoints"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": ""0"", ""GamedayId"": 63, ""HATTrickPOints"": ""0"", ""HalfCenturyPoints"": ""0"", ""MadinBonusPoint"": ""0"", ""MomPoints"": ""0"", ""OverAllPoints"": ""12"", ""PlayedPoints"": ""4"", ""PlayerId"": 67778, ""RunBonusPoints"": ""0"", ""RunOutPoints"": ""0"", ""RunsPoints"": ""0"", ""SixPoints"": ""0.00"", ""StrikeRatePoints"": ""0"", ""StumpingPoints"": ""0"", ""THWicketPoints"": ""0"", ""TWWicketPoints"": ""0"", ""ThirtyBonusPoints"": ""0"", ""ThreeWkHaul"": ""0"", ""TwoWkHaul"": ""0"", ""WicketBonusPoints"": ""0"", ""WicketPoints"": ""0"", ""WktBonusPoints"": ""0""}], ""GamedayStats"": [{""BatsmanRuns"": ""0"", ""Boundaries"": ""0"", ""BowlerRun"": ""26"", ""Catches"": ""1"", ""Century"": ""0"", ""CthsBonus"": ""0"", ""DuckOut"": ""0"", ""EconomyRate"": ""8.66"", ""FiveWkHaul"": ""0"", ""FourWkHaul"": ""0"", ""FullCenturyPoints"": null, ""GamedayId"": 63, ""HalfCentury"": ""0"", ""IsMaiden"": ""0"", ""IsMom"": ""0"", ""IsPlayed"": ""1"", ""MatchId"": 0, ""NoOfDotBalls"": ""8"", ""NoOfFacedBalls"": ""0"", ""PlayerId"": 67778, ""RunBonusPoints"": null, ""RunOut"": ""0"", ""SelectedPer"": ""0.29"", ""SilverJubilee"": ""0"", ""Sixes"": ""0"", ""StrikeRate"": ""0"", ""Stumping"": ""0"", ""TeamId"": null, ""ThirtyBonus"": ""0"", ""ThreeWkHaul"": ""0"", ""TourId"": 0, ""TwoWkHaul"": ""0"", ""WicketBonus"": ""0"", ""Wickets"": ""0"", ""WktBonus"": ""0""}]}"
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,63611,Kagiso Rabada,2955,GT,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,5132,Bhuvneshwar Kumar,1105,RCB,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,63,"{""away_team"": ""SRH"", ""home_team"": ""CSK"", ""match_id"": 270334, ""match_number"": ""Match 63"", ""starts_at"": ""05/18/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 63, ""tour_gameday_id"": 63, ""venue"": ""MA Chidambaram Stadium""}",3,251.0,3,146,14,,,100570,Prince Yadav,2954,LSG,BOWL,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,64,"{""away_team"": ""LSG"", ""home_team"": ""RR"", ""match_id"": 270335, ""match_number"": ""Match 64"", ""starts_at"": ""05/19/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 64, ""tour_gameday_id"": 64, ""venue"": ""Sawai Mansingh Stadium""}",3,440.5,1,147,13,,,66046,Finn Allen,1106,KKR,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,64,"{""away_team"": ""LSG"", ""home_team"": ""RR"", ""match_id"": 270335, ""match_number"": ""Match 64"", ""starts_at"": ""05/19/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 64, ""tour_gameday_id"": 64, ""venue"": ""Sawai Mansingh Stadium""}",3,440.5,1,147,13,,,61837,Sanju Samson,1108,CSK,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
24300104,Gentlemans league,95380104,Gachibowli gundas AI,3,20682,64,"{""away_team"": ""LSG"", ""home_team"": ""RR"", ""match_id"": 270335, ""match_number"": ""Match 64"", ""starts_at"": ""05/19/2026 14:00:00"", ""status"": 2, ""team_gameday_id"": 64, ""tour_gameday_id"": 64, ""venue"": ""Sawai Mansingh Stadium""}",3,440.5,1,147,13,,,59736,Heinrich Klaasen,1379,SRH,WK,0,0.0,False,False,False,not_played_or_no_points,,,,,,,,,,,,,{},null
